"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%466","Marion","Commercial Improved","Lawrence",0.84,0.95,1.01,13.58,16.52,1.04,0,24
"2.5%467","Marion","Commercial Improved","Perry",0.88,0.91,0.95,7.11,8.9,1,0,30
"df_sp221","Marion","Commercial Improved","Pike",0.84,0.91,1.08,16.21,20.08,0.99,0,10
"2.5%468","Marion","Commercial Improved","Warren",0.82,0.93,1.03,20.94,25.63,0.99,0,30
"df_sp222","Marion","Commercial Improved","Washington",0.92,0.94,1,10.1,14.14,1,0,15
"2.5%469","Marion","Commercial Improved","Wayne",0.89,0.96,1.03,14.13,17.49,1.05,0,27
"2.5%470","Marion","Residential Vacant","Countywide",0.95,1.01,1.05,31.46,46.68,1.37,0,156
"2.5%471","Marion","Residential Vacant","Center",0.78,0.87,1.06,48.78,64.42,2.01,0,56
"df_sp223","Marion","Residential Vacant","Decatur",0.61,0.83,1.14,15.92,22.33,1.08,0,5
"df_sp224","Marion","Residential Vacant","Franklin",0.14,0.94,1.31,46.8,67.97,1.32,0,10
"df_sp225","Marion","Residential Vacant","Lawrence",0.96,1.14,1.84,33.98,39.54,1.56,0,14
"df_sp226","Marion","Residential Vacant","Perry",1.01,1.11,1.23,15.7,19.66,1.16,0,15
"df_sp227","Marion","Residential Vacant","Pike",0.91,1.08,1.18,12.12,15.05,1.16,0,7
"df_sp228","Marion","Residential Vacant","Warren",0.93,1.05,1.62,32.24,40.3,1.43,0,11
"2.5%472","Marion","Residential Vacant","Washington",0.97,1.01,1.05,10.34,14.51,1.1,0,28
"df_sp229","Marion","Residential Vacant","Wayne",0.92,1.02,1.11,28.8,47.93,1.14,0,10
"2.5%473","Marion","Residential Improved","Countywide",0.95,0.95,0.95,15.02,27.35,1.04,0,17860
"2.5%474","Marion","Residential Improved","Center",0.96,0.96,0.97,17.46,30.14,1.05,0,4273
"2.5%475","Marion","Residential Improved","Decatur",0.91,0.92,0.93,10.22,18.18,1,0,646
"2.5%476","Marion","Residential Improved","Franklin",0.92,0.93,0.93,10.34,22.26,1.02,0,1335
"2.5%477","Marion","Residential Improved","Lawrence",0.94,0.95,0.95,11.11,18.66,1.02,0,1992
"2.5%478","Marion","Residential Improved","Perry",0.94,0.94,0.95,10.86,15.82,1.01,0,1959
"2.5%479","Marion","Residential Improved","Pike",0.93,0.93,0.94,14.44,21.91,1.03,0,1270
"2.5%480","Marion","Residential Improved","Warren",0.94,0.94,0.95,13.53,24.14,1.02,0,2079
"2.5%481","Marion","Residential Improved","Washington",0.95,0.96,0.96,10.2,14.97,1.01,0,2432
"2.5%482","Marion","Residential Improved","Wayne",0.96,0.97,0.98,29.86,44.1,1.14,0,1872
"1136","Marshall","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1137","Marshall","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp230","Marshall","Commercial Vacant","Countywide",0.97,0.99,1,6.94,13.83,0.99,0,6
"df_sp231","Marshall","Commercial Improved","Countywide",0.93,0.98,1.03,9.13,12.25,1.04,0,16
"df_sp232","Marshall","Commercial Improved","Union",0.82,0.99,1.3,11.3,17.36,1.05,0,5
"df_sp233","Marshall","Commercial Improved","Center",0.91,0.93,1.02,6.17,10.53,1.03,0,7
"1138","Marshall","Commercial Improved","Bourbon",NA,NA,NA,NA,NA,NA,NA,4
"2.5%483","Marshall","Residential Vacant","Countywide",0.8,0.98,1.00075,25.91,42.26,1.42,0,27
"df_sp234","Marshall","Residential Vacant","Center",0.76,1.03,1.12,14.17,22,1.07,0,7
"2.5%484","Marshall","Residential Vacant","Bourbon",0.74,0.97,1,29.73,48.56,1.46,0,20
"2.5%485","Marshall","Residential Improved","Countywide",0.93,0.94,0.95,11.35,17.06,1.03,0,588
"2.5%486","Marshall","Residential Improved","Bourbon",0.92,0.95,1.01,12.53,15.93,1.03,0,35
"2.5%487","Marshall","Residential Improved","German",0.9,0.93,0.97,13.26,20.59,1.02,0,99
"2.5%488","Marshall","Residential Improved","North",0.87,0.92,0.98,14.07,20.42,1.03,0,28
"2.5%489","Marshall","Residential Improved","Polk",0.89,0.93,1.01,12.62,18.27,1.02,0,22
"df_sp235","Marshall","Residential Improved","Tippecanoe",0.91,0.95,1.03,8.47,11.29,1.03,0,12
"2.5%490","Marshall","Residential Improved","Union",0.87,0.93,0.96,12.15,17.5,1.04,0,45
"2.5%491","Marshall","Residential Improved","Walnut",0.9,0.92,0.95,8.83,12.4,1.02,0,45
"2.5%492","Marshall","Residential Improved","West",0.91,0.95,0.97,12.31,16.63,1.07,0,63
"2.5%493","Marshall","Residential Improved","Center",0.93,0.94,0.95,10.06,16.1,1.02,0,239
"1139","Martin","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1140","Martin","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1141","Martin","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp236","Martin","Commercial Improved","Countywide",0.91,0.96,1.05,9.25,11.32,0.99,0,17
"df_sp237","Martin","Residential Vacant","Countywide",0.71,1.09,1.33,12.51,21.23,1.14,0,5
"2.5%494","Martin","Residential Improved","Countywide",0.92,0.95,0.98,16.98,25.06,1.04,0,183
"2.5%495","Martin","Residential Improved","Helbert",0.9,0.97,1.04,20.08,28.4,1.06,0,39
"2.5%496","Martin","Residential Improved","Perry",0.92,0.95,0.98,15.31,23.74,1.04,0,118
"1142","Miami","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1143","Miami","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1144","Miami","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp238","Miami","Commercial Improved","Countywide",0.87,1,1.08,12.24,17.54,1.04,0,10
"df_sp239","Miami","Residential Vacant","Countywide",0.23,0.56,1.1,59.21,64.11,1.22,0,8
"2.5%497","Miami","Residential Improved","Countywide",0.9,0.92,0.97,17.97,26.1,1.06,0,200
"2.5%498","Miami","Residential Improved","Peru",0.87,0.92,0.99,19.93,29.43,1.07,0,85
"df_sp240","Miami","Residential Improved","Washington",0.86,0.91,1.01,16.89,25.29,1.05,0,18
"2.5%499","Miami","Residential Improved","Pipe Creek",0.84,0.91,0.99,16.07,21.39,1.04,0,37
"df_sp241","Miami","Residential Improved","Union",0.9,0.96,1.02,15.18,24.56,1.13,0,18
"2.5%500","Miami","Residential Improved","Butler",0.84,0.93,1,16.52,23.41,1.04,0,38
"1145","Monroe","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1146","Monroe","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1147","Monroe","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%501","Monroe","Commercial Improved","Countywide",0.94,0.97,1.02,15.43,22.04,1.05,0,103
"2.5%502","Monroe","Residential Vacant","Countywide",0.9,0.97,1.06,18.47,26.97,1.26,0,54
"2.5%503","Monroe","Residential Improved","Countywide",0.96,0.97,0.97,12.04,18.29,1.02,0,1841
"df_sp242","Monroe","Residential Improved","Bean Blossom",0.88,0.97,1.08,19.5,34.24,1.11,0,16
"2.5%504","Monroe","Residential Improved","Benton",0.87,1.01,1.06,16.99,24.88,1.04,0,36
"2.5%505","Monroe","Residential Improved","Bloomington",0.88,0.9,0.92,12.42,17.34,1.02,0,207
"2.5%506","Monroe","Residential Improved","Clear Creek",0.94,0.97,1,14.15,19.06,1.03,0,162
"df_sp243","Monroe","Residential Improved","Indian Creek",0.86,0.95,1.17,9.57,13.04,1.01,0,5
"2.5%507","Monroe","Residential Improved","Perry",0.94,0.95,0.96,11.79,16.44,1.02,0,790
"2.5%508","Monroe","Residential Improved","Richland",0.99,0.99,1,6.23,12.6,1.01,0,364
"2.5%509","Monroe","Residential Improved","Salt Creek",0.88,0.95,1.06,19.45,25.74,1.05,0,22
"2.5%510","Monroe","Residential Improved","Van Buren",0.92975,0.94,0.97,16.26,24.69,1.04,0,207
"2.5%511","Monroe","Residential Improved","Washington",0.78,0.87,0.95,22.25,33.67,1.12,0,27
"1148","Montgomery","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1149","Montgomery","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1150","Montgomery","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp244","Montgomery","Commercial Improved","Countywide",0.78,0.97,1.02,15.94,22.27,0.98,0,14
"2.5%512","Montgomery","Residential Vacant","Countywide",0.27,0.53,0.64,67.04,87.97,5.77,0,33
"2.5%513","Montgomery","Residential Improved","Countywide",0.94,0.96,0.98,14.62,18.52,1.02,0,317
"2.5%514","Montgomery","Residential Improved","Brown",0.94,1,1.07,15.59,19.47,1.02,0,44
"2.5%515","Montgomery","Residential Improved","Madison",0.9,0.97,0.99,12.51,16.66,1.01,0,42
"2.5%516","Montgomery","Residential Improved","Union",0.92,0.95,0.98,14.82,18.62,1.02,0,231
"1151","Morgan","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1152","Morgan","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp245","Morgan","Commercial Vacant","Countywide",0.71,1,1.02,17.13,23.89,0.97,0,13
"2.5%517","Morgan","Commercial Improved","Countywide",0.95,0.99,1.29,128.49,113.61,1.21,0,25
"2.5%518","Morgan","Residential Vacant","Countywide",0.98,1.01,1.04,14.12,21.2,1.08,0,199
"2.5%519","Morgan","Residential Vacant","Adams",1.02,1.13,1.15,11.26,15.7,1.11,0,76
"2.5%520","Morgan","Residential Vacant","Ray",0.94,0.97,1.03,16.25,27.06,1.04,0,54
"2.5%521","Morgan","Residential Vacant","Brown",0.92,0.98,1.04,12.47,16.35,1.08,0,33
"2.5%522","Morgan","Residential Vacant","Jackson",0.96,1.01,1.07,13.72,25.18,1.07,0,35
"2.5%523","Morgan","Residential Improved","Countywide",0.93,0.93,0.94,33.39,90.61,1.19,0,1324
"2.5%524","Morgan","Residential Improved","Adams",0.88,0.95,1.05,44.76,115.39,1.27,0,21
"2.5%525","Morgan","Residential Improved","Baker",0.85,0.91,0.98,17.31,31.07,1,0,24
"2.5%526","Morgan","Residential Improved","Brown",0.9,0.92,0.93,19.74,80.38,1.09,0,230
"2.5%527","Morgan","Residential Improved","Clay",0.9,0.93,0.98,9.8,12.01,1.01,0,47
"2.5%528","Morgan","Residential Improved","Green",0.89,0.91,0.94,7.02,9.7,1.01,0,34
"2.5%529","Morgan","Residential Improved","Gregg",0.87,0.92,0.97,13.55,27.71,1.03,0,42
"df_sp246","Morgan","Residential Improved","Harrison",0.9,0.93,1.05,17.49,25.53,1.02,0,17
"2.5%530","Morgan","Residential Improved","Jackson",0.83,0.91,0.96,16.36,27.55,1.05,0,45
"2.5%531","Morgan","Residential Improved","Jefferson",0.85,0.92,0.96,13.66,17.97,1.02,0,31
"2.5%532","Morgan","Residential Improved","Madison",0.91,0.93,0.95,56.32,111.57,1.37,0,356
"2.5%533","Morgan","Residential Improved","Monroe",0.93,0.94,0.96,52.7,80.56,1.37,0,187
"2.5%534","Morgan","Residential Improved","Washington",0.93,0.94,0.96,19.08,62.77,1.04,0,290
"1153","Newton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1154","Newton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1155","Newton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%535","Newton","Commercial Improved","Countywide",0.84,0.91,1,34.66,86.92,1.19,0,29
"2.5%536","Newton","Residential Vacant","Countywide",0.97975,1.06,1.19,32.93,45.42,1.57,0,62
"2.5%537","Newton","Residential Improved","Countywide",0.94,0.96,0.98,47.6,123.95,1.3,0,710
"2.5%538","Newton","Residential Improved","Beaver",0.89,0.93,0.98,35.41,108.1,1.18,0,87
"2.5%539","Newton","Residential Improved","Grant",0.88,0.96,1.01,19.22,29.47,1.07,0,50
"2.5%540","Newton","Residential Improved","Iroquois",0.88,0.94,0.98,17.95,26.58,1.03,0,57
"2.5%541","Newton","Residential Improved","Jefferson",0.93,0.94,0.99,60.98,141.26,1.41,0,137
"2.5%542","Newton","Residential Improved","Lake",0.94,0.98,1.02,77.19,130.69,1.52,0,130
"2.5%543","Newton","Residential Improved","Lincoln",0.95,0.97,0.99,41.19,117.15,1.27,0,243
"1156","Noble","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1157","Noble","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1158","Noble","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%544","Noble","Commercial Improved","Countywide",0.81,0.95,1.02,25.31,41.93,1.46,0,34
"2.5%545","Noble","Residential Vacant","Countywide",0.95,1.05,1.14,33.1,50.71,1.5,0,52
"2.5%546","Noble","Residential Improved","Countywide",0.94,0.95,0.96,12.99,28.25,1.02,0,1117
"2.5%547","Noble","Residential Improved","Albion",0.85,0.94,1.01,16.13,22.36,1,0,47
"2.5%548","Noble","Residential Improved","Allen",0.93,0.95,0.98,11.25,18.99,1.03,0,206
"2.5%549","Noble","Residential Improved","Elkhart",0.85,0.98,1.01,16.17,23.92,1,0,35
"2.5%550","Noble","Residential Improved","Green",0.91,0.95,1.01,11.75,16.64,1.03,0,21
"2.5%551","Noble","Residential Improved","Jefferson",0.86,0.96,0.99,15.84,29.56,1.01,0,24
"2.5%552","Noble","Residential Improved","Noble",0.89,0.95,1,16.4,22.3,1.02,0,88
"2.5%553","Noble","Residential Improved","Orange",0.91,0.94,0.96,11.47,16.42,1,0,121
"2.5%554","Noble","Residential Improved","Perry",0.93,0.96,0.99,15.68,49.93,1.05,0,102
"2.5%555","Noble","Residential Improved","Sparta",0.92,0.96,1.02025,16.78,28.29,1.01,0,35
"2.5%556","Noble","Residential Improved","Swan",0.89,0.95,0.97,12.52,18.77,1,0,37
"2.5%557","Noble","Residential Improved","Washington",0.89,0.92,1,12.27,15.23,1.03,0,37
"2.5%558","Noble","Residential Improved","Wayne",0.94,0.95,0.97,11.58,31.3,1.02,0,335
"2.5%559","Noble","Residential Improved","York",0.87,0.92,0.97,14.01,20.8,1,0,29
"1159","Ohio","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1160","Ohio","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1161","Ohio","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp247","Ohio","Commercial Improved","Countywide",0.86,0.99,1.12,21.06,25.76,1.04,0,17
"2.5%560","Ohio","Residential Vacant","Countywide",0.88,0.96,1.13,20.54,24.03,1.08,0,24
"2.5%561","Ohio","Residential Improved","Countywide",0.89,0.93,0.95,15.92,20.64,1.04,0,206
"2.5%562","Ohio","Residential Improved","Cass",0.83,0.89,0.96,20.36,30.52,1.13,0,34
"2.5%563","Ohio","Residential Improved","Randolph",0.89,0.93,0.95,15.14,18.32,1.03,0,172
"1162","Orange","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1163","Orange","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1164","Orange","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%564","Orange","Commercial Improved","Countywide",0.93,1.02,1.07,21.57,36.66,1.25,0,35
"df_sp248","Orange","Commercial Improved","Orleans",0.93,1.04,1.12,7.05,8.85,1.02,0,6
"df_sp249","Orange","Commercial Improved","Paoli",0.31,0.92,0.94,30.97,51.9,1.93,0,17
"df_sp250","Orange","Commercial Improved","French Lick",1.07,1.11,1.15,9.51,14.64,1.04,0,12
"2.5%565","Orange","Residential Vacant","Countywide",0.6,0.95,1.03,38.35,57.66,1.64,0,31
"2.5%566","Orange","Residential Vacant","French Lick",0.94,1.03,1.21,30.62,50.9,2.01,0,20
"df_sp251","Orange","Residential Vacant","Southeast",0.27,0.64,0.91,44.12,56.69,1.18,0,10
"2.5%567","Orange","Residential Improved","Countywide",0.94,0.97,0.99,22.36,32.75,1.06,0,340
"2.5%568","Orange","Residential Improved","French Lick",0.97,1.02,1.06,24.15,34.28,1.04,0,88
"df_sp252","Orange","Residential Improved","Greenfield",0.92,0.99,1.08,10.66,13.65,1.03,0,12
"df_sp253","Orange","Residential Improved","Jackson",0.88,0.94,1.02,13.36,17.77,1.02,0,15
"2.5%569","Orange","Residential Improved","Orleans",0.93,1,1.06,21.15,29.57,1.07,0,59
"2.5%570","Orange","Residential Improved","Paoli",0.9,0.93,0.96025,20.72,32.01,1.06,0,113
"2.5%571","Orange","Residential Improved","Stampers Creek",0.85,0.93,1,25.77,35.22,1.07,0,43
"1165","Owen","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1166","Owen","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1167","Owen","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp254","Owen","Commercial Improved","Countywide",0.86,0.95,1.04,7.28,9.66,1.02,0,7
"2.5%572","Owen","Residential Vacant","Countywide",0.75,0.85,0.97,31.67,43.34,1.26,0,32
"2.5%573","Owen","Residential Improved","Countywide",0.9,0.91,0.92,13.72,17.51,1.02,0,211
"df_sp255","Owen","Residential Improved","Clay",0.78,0.9,0.94,12.54,15.76,1.02,0,19
"df_sp256","Owen","Residential Improved","Franklin",0.74,0.93,1.04,11.86,15.03,1.01,0,8
"df_sp257","Owen","Residential Improved","Harrison",0.75,0.9,1.1,13.97,17.17,1.02,0,5
"2.5%574","Owen","Residential Improved","Jackson",0.87,0.92,1,13.46,19,1.04,0,29
"df_sp258","Owen","Residential Improved","Jefferson",0.88,0.91,0.92,6.18,9.04,1.02,0,9
"df_sp259","Owen","Residential Improved","Jennings",0.65,0.89,1.02,15.62,19.98,0.99,0,8
"df_sp260","Owen","Residential Improved","Lafayette",0.8,0.91,0.95,12.9,17.21,1,0,19
"df_sp261","Owen","Residential Improved","Montgomery",0.79,0.93,0.96,12.67,17.87,1.03,0,12
"df_sp262","Owen","Residential Improved","Morgan",0.68,0.9,1.01,14.96,21.27,1,0,7
"df_sp263","Owen","Residential Improved","Taylor",0.68,0.92,1.01,13.3,17.49,0.98,0,8
"2.5%575","Owen","Residential Improved","Washington",0.83,0.9,0.93,14.95,18,1.02,0,62
"2.5%576","Owen","Residential Improved","Wayne",0.81,0.91,0.95,14.99,19.55,1.01,0,25
"1168","Parke","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1169","Parke","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1170","Parke","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp264","Parke","Commercial Improved","Countywide",0.71,0.92,1.04,18.04,23.78,1,0,8
"2.5%577","Parke","Residential Vacant","Countywide",0.83,0.97,1.04,32.66,45.49,1.4,0,43
"2.5%578","Parke","Residential Vacant","Union",0.89,1,1.18,27.93,39.12,1.43,0,21
"2.5%579","Parke","Residential Vacant","Adams",0.72,0.96,1.04,36.52,51.89,1.37,0,21
"2.5%580","Parke","Residential Improved","Countywide",0.88,0.91,0.94,14.13,17.71,1.01,0,173
"2.5%581","Parke","Residential Improved","Adams",0.86,0.93,0.96,13.85,17.62,1.01,0,85
"2.5%582","Parke","Residential Improved","Florida",0.81,0.91,0.96,14.67,18.87,1,0,24
"df_sp265","Parke","Residential Improved","Reserve",0.81,1.11,1.15,10.14,15.29,0.99,0,7
"2.5%583","Parke","Residential Improved","Union",0.81,0.91,0.96,13.48,17.16,1.01,0,35
"2.5%584","Parke","Residential Improved","Greene",0.77,0.87,0.93025,12.9,16.27,1,0,22
"1171","Perry","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1172","Perry","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1173","Perry","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp266","Perry","Commercial Improved","Countywide",0.67,0.9,0.94,12.39,17.28,0.99,0,7
"df_sp267","Perry","Residential Vacant","Countywide",0.48,0.92,1.07,14.29,26.08,1.06,0,5
"2.5%585","Perry","Residential Improved","Countywide",0.89,0.91,0.95,11.34,14.8,1.03,0,126
"2.5%586","Perry","Residential Improved","Anderson",0.74,0.92,1.01,17.77,24.34,1.08,0,21
"2.5%587","Perry","Residential Improved","Troy",0.89,0.91,0.95,10.1,12.24,1.03,0,105
"1174","Pike","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1175","Pike","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1176","Pike","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp268","Pike","Commercial Improved","Countywide",0.91,0.95,0.99,4.32,5.8,1,0,9
"df_sp269","Pike","Residential Vacant","Countywide",0.08,0.18,0.8,234.84,100.55,2.01,0,15
"2.5%588","Pike","Residential Improved","Countywide",0.94,0.96,0.98,14.97,24.72,1.04,0,167
"df_sp270","Pike","Residential Improved","Clay",0.98,1,1.05,5.9,7.69,1.02,0,15
"2.5%589","Pike","Residential Improved","Jefferson",0.89975,0.93,0.95,7.46,9.84,1.01,0,36
"2.5%590","Pike","Residential Improved","Patoka",0.89975,0.92,0.96,11.54,23.82,1.03,0,22
"2.5%591","Pike","Residential Improved","Washington",0.95975,0.98,1.01,19.02,29.08,1.06,0,93
"1177","Porter","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1178","Porter","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1179","Porter","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%592","Porter","Commercial Improved","Countywide",0.84,0.91,0.96,15.88,23.42,1.02,0,35
"df_sp271","Porter","Commercial Improved","Center",0.74,0.91,0.96,17.59,27.32,0.95,0,9
"df_sp272","Porter","Commercial Improved","Portage",0.81,0.96,1.06,14.57,20.45,1.04,0,13
"df_sp273","Porter","Commercial Improved","Boone",0.89,0.92,0.95,13.29,21.68,1.01,0,12
"2.5%593","Porter","Residential Vacant","Countywide",0.82,0.92,1,28.03,35.44,1.23,0,115
"2.5%594","Porter","Residential Vacant","Boone",0.78,1.01,1.15,23.69,33.21,1.21,0,35
"2.5%595","Porter","Residential Vacant","Center",0.92,1,1.13,19.52,26.41,1.14,0,39
"2.5%596","Porter","Residential Vacant","Liberty",0.64,0.67,0.82,33.35,43.69,1.29,0,33
"df_sp274","Porter","Residential Vacant","Portage",0.9,1.1,1.39,20.08,25.86,1.12,0,7
"2.5%597","Porter","Residential Improved","Countywide",0.94,0.95,0.96,14.35,20.1,1.02,0,2255
"2.5%598","Porter","Residential Improved","Boone",0.9,0.96,1,18.38,25.76,1.03,0,74
"2.5%599","Porter","Residential Improved","Center",0.93,0.95,0.96,13.2,17.44,1.01,0,685
"2.5%600","Porter","Residential Improved","Jackson",0.88,0.94,0.99,16.89,23.5,1,0,62
"2.5%601","Porter","Residential Improved","Liberty",0.95,0.96,0.98,12.05,17.97,1.01,0,118
"2.5%602","Porter","Residential Improved","Morgan",0.89,0.95,1,14.45,24.16,1.01,0,45
"2.5%603","Porter","Residential Improved","Pine",0.81,0.96,1.06,19.87,27.37,1.04,0,27
"2.5%604","Porter","Residential Improved","Pleasant",0.88,0.95,0.98,12.77,16.93,1.01,0,62
"2.5%605","Porter","Residential Improved","Portage",0.94,0.95,0.96,15.33,21.77,1.03,0,623
"2.5%606","Porter","Residential Improved","Porter",0.91,0.95,0.97,13.7,20.13,1.03,0,116
"2.5%607","Porter","Residential Improved","Union",0.92,0.95,0.96,14.27,18.38,1.01,0,128
"2.5%608","Porter","Residential Improved","Washington",0.88,0.95,0.97,11.68,15.37,1,0,49
"2.5%609","Porter","Residential Improved","Westchester",0.92,0.95,0.97,14.5,19.66,1.02,0,263
"1180","Posey","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1181","Posey","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1182","Posey","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp275","Posey","Commercial Improved","Countywide",0.88,0.93,1.01,11.16,15.07,1.01,0,19
"df_sp276","Posey","Commercial Improved","Black",0.82,0.92,1.01,10.16,13.9,0.98,0,11
"df_sp277","Posey","Commercial Improved","Bethel",0.88,0.96,1.2,11.91,16.12,1.03,0,8
"2.5%610","Posey","Residential Vacant","Countywide",0.79,0.94,0.99,26.17,36.71,1.19,0,38
"df_sp278","Posey","Residential Vacant","Bethel",0.76,0.93,1.04,16.55,23.94,1.23,0,8
"2.5%611","Posey","Residential Vacant","Black",0.79,0.95,1.11,28.36,39.88,1.18,0,30
"2.5%612","Posey","Residential Improved","Countywide",0.92,0.92,0.94,12.32,16.39,1.02,0,336
"df_sp279","Posey","Residential Improved","Bethel",0.82,0.97,1.02,13.44,17.56,1.01,0,16
"2.5%613","Posey","Residential Improved","Black",0.89,0.92,0.92,13.34,18.35,1.02,0,149
"2.5%614","Posey","Residential Improved","Center",0.89,0.93,0.99,11.77,16.59,1,0,21
"2.5%615","Posey","Residential Improved","Harmony",0.89,0.9,0.97,11.27,15.71,1.01,0,23
"df_sp280","Posey","Residential Improved","Lynn",0.81,0.92,1.01,8.69,12.29,1.03,0,8
"2.5%616","Posey","Residential Improved","Marrs",0.92,0.97,1.01,8.91,10.92,1.02,0,55
"2.5%617","Posey","Residential Improved","Robb",0.88,0.95,0.96,11.25,16.69,1.02,0,21
"2.5%618","Posey","Residential Improved","Robinson",0.9,0.95,0.98,12.35,15.84,1.02,0,43
"1183","Pulaski","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1184","Pulaski","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1185","Pulaski","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp281","Pulaski","Commercial Improved","Countywide",0.81,0.97,1.01,17.92,29.54,1.01,0,18
"2.5%619","Pulaski","Residential Vacant","Countywide",0.7,0.95,0.97,30.3,48,1.25,0,37
"df_sp282","Pulaski","Residential Vacant","Franklin",0.55,0.89,1.08,35.28,50.58,1,0,12
"df_sp283","Pulaski","Residential Vacant","Rich Grove",0.7,0.74,1.12,18.59,22.39,0.95,0,5
"df_sp284","Pulaski","Residential Vacant","Harrison",0.35,0.89,1.04,46.33,71.92,2.52,0,11
"df_sp285","Pulaski","Residential Vacant","Van Buren",0.97,0.97,1.01,14.26,26.5,1.14,0,9
"2.5%620","Pulaski","Residential Improved","Countywide",0.93,0.95,0.96,13.1,22.32,1.04,0,328
"df_sp286","Pulaski","Residential Improved","Cass",0.79,0.9,0.94,20.98,36.01,1.09,0,17
"df_sp287","Pulaski","Residential Improved","Jefferson",0.9,0.94,0.99,14.61,24.2,1.06,0,17
"df_sp288","Pulaski","Residential Improved","Harrison",0.83,0.94,0.99,16.68,28.46,1,0,9
"2.5%621","Pulaski","Residential Improved","Indian Creek",0.92,0.95,1.01,11.1,14.12,1.03,0,22
"2.5%622","Pulaski","Residential Improved","Monroe",0.93,0.96,0.97,10.51,17.54,1.02,0,143
"2.5%623","Pulaski","Residential Improved","Salem",0.89,0.93,0.97,11.75,21.61,1.03,0,51
"df_sp289","Pulaski","Residential Improved","Tippecanoe",0.87,0.9,0.95,14.57,22.64,1.04,0,17
"2.5%624","Pulaski","Residential Improved","Van Buren",0.95,0.97,1.04,16.45,29.38,1.08,0,27
