"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%712","Warrick","Residential Improved","Boon",0.9,0.91,0.92,12.35,17.2,1.02,0,241
"df_sp382","Warrick","Residential Improved","Campbell",0.84,0.9,0.95,9.6,13.75,0.99,0,9
"2.5%713","Warrick","Residential Improved","Greer",0.86,0.91,0.96,12.13,17.32,1.01,0,26
"df_sp383","Warrick","Residential Improved","Hart",0.86,0.9,0.97,11.25,17.57,1.02,0,14
"df_sp384","Warrick","Residential Improved","Pigeon",0.81,0.92,0.96,11.71,15.56,0.99,0,19
"2.5%714","Warrick","Residential Improved","Ohio",0.9,0.91,0.92,8.88,12.78,1.01,0,789
"df_sp385","Warrick","Residential Improved","Skelton",0.87,0.91,0.93,13.55,19.93,1.01,0,18
"1300","Washington","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1301","Washington","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1302","Washington","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp386","Washington","Commercial Improved","Countywide",0.81,0.91,1.14,16.17,21.61,1.02,0,10
"df_sp387","Washington","Residential Vacant","Countywide",0.91,0.96,1.07,15.51,18.93,1,0,18
"2.5%715","Washington","Residential Improved","Countywide",0.89,0.91,0.93,12.79,15.74,1.02,0,284
"df_sp388","Washington","Residential Improved","Brown",0.83,0.91,1.01,10.85,13.46,1.02,0,13
"df_sp389","Washington","Residential Improved","Franklin",0.85,0.93,1.01,10.17,12.07,1.01,0,12
"df_sp390","Washington","Residential Improved","Howard",0.8,0.94,0.97,10.55,13.93,1,0,17
"2.5%716","Washington","Residential Improved","Pierce",0.87,0.92,0.99,13.97,17.22,1.02,0,34
"df_sp391","Washington","Residential Improved","Polk",0.86,0.9,0.94,8.79,14.14,1.01,0,9
"df_sp392","Washington","Residential Improved","Posey",0.83,0.92,0.97,10.44,13.3,1.02,0,15
"2.5%717","Washington","Residential Improved","Washington",0.87,0.9,0.93,13.41,16.36,1.02,0,184
"1303","Wayne","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1304","Wayne","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1305","Wayne","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%718","Wayne","Commercial Improved","Countywide",0.9195,0.95,0.97,6.23,7.63,1,0,39
"df_sp393","Wayne","Commercial Improved","Center",0.87,0.95,0.99,5.02,6.47,1,0,8
"2.5%719","Wayne","Commercial Improved","Wayne",0.9,0.95,0.98,6.55,8,1,0,31
"df_sp394","Wayne","Residential Vacant","Countywide",0.92,0.94,0.96,2.89,3.76,1.01,0,14
"2.5%720","Wayne","Residential Improved","Countywide",0.95,0.95,0.96,5.97,27.18,1.01,0,934
"df_sp395","Wayne","Residential Improved","Dalton",0.96,0.97,0.98,1.47,1.99,1,0,6
"df_sp396","Wayne","Residential Improved","Clay",0.86,0.96,0.97,4.61,6.7,1,0,13
"2.5%721","Wayne","Residential Improved","Center",0.94,0.95,0.96,4.3,5.53,1,0,114
"df_sp397","Wayne","Residential Improved","Franklin",0.86,0.96,0.98,5.59,6.79,0.99,0,14
"2.5%722","Wayne","Residential Improved","Jackson",0.9,0.95,0.96,5.51,6.61,1,0,69
"2.5%723","Wayne","Residential Improved","Jefferson",0.92,0.95,0.96,5.14,6.06,1,0,61
"2.5%724","Wayne","Residential Improved","Wayne",0.95,0.95,0.96,6.59,33.98,1.01,0,580
"df_sp398","Wayne","Residential Improved","Abington",0.87,0.96,0.98,3.79,5.35,1,0,5
"df_sp399","Wayne","Residential Improved","Boston",0.85,0.95,0.97,5.74,7.32,0.99,0,13
"df_sp400","Wayne","Residential Improved","Greene",0.85,0.96,0.98,5.17,6.77,1,0,8
"2.5%725","Wayne","Residential Improved","New Garden",0.89,0.95,0.97,5.35,6.63,1,0,26
"df_sp401","Wayne","Residential Improved","Washington",0.87,0.95,0.98,5.44,6.78,1,0,13
"df_sp402","Wayne","Residential Improved","Webster",0.89,0.95,0.98,5.3,6.19,1,0,12
"1306","Wells","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1307","Wells","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1308","Wells","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp403","Wells","Commercial Improved","Countywide",0.87,1.01,1.1,103.48,144.87,1.6,0,9
"2.5%726","Wells","Residential Vacant","Countywide",0.98,1,1.04,9.04,13.31,0.99,0,20
"1309","Wells","Residential Vacant","Jefferson",NA,NA,NA,NA,NA,NA,NA,0
"df_sp404","Wells","Residential Vacant","Lancaster",0.99,1.01,1.14,8.54,11.7,1.02,0,10
"1310","Wells","Residential Vacant","Rockcreek",NA,NA,NA,NA,NA,NA,NA,0
"df_sp405","Wells","Residential Vacant","Chester",0.79,0.99,1.3,12.29,18.95,1.01,0,5
"2.5%727","Wells","Residential Improved","Countywide",1,1,1.01,21.32,76.88,1.1,0,617
"df_sp406","Wells","Residential Improved","Chester",0.97,1.01,1.08,41.06,96.14,1.25,0,14
"2.5%728","Wells","Residential Improved","Harrison",0.99,1,1.02,11.03,15.19,1.01,0,229
"df_sp407","Wells","Residential Improved","Jackson",0.96,1.02,1.38,28.61,42.35,1.02,0,7
"2.5%729","Wells","Residential Improved","Jefferson",1,1,1.02,26.82,94.28,1.16,0,163
"2.5%730","Wells","Residential Improved","Lancaster",0.99,1,1.02,26.45,95.03,1.15,0,127
"df_sp408","Wells","Residential Improved","Liberty",0.94,0.99,1.04,10.43,15.93,0.99,0,14
"df_sp409","Wells","Residential Improved","Nottingham",0.91,1,1.12,9.89,11.99,1,0,11
"2.5%731","Wells","Residential Improved","Rockcreek",0.96,1.02,1.1,58.33,94.97,1.33,0,28
"2.5%732","Wells","Residential Improved","Union",0.94,1,1.07,7.94,9.32,1.01,0,24
"1311","White","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1312","White","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1313","White","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp410","White","Commercial Improved","Countywide",0.84,0.92,1.02,18.82,24.15,1.01,0,19
"df_sp411","White","Residential Vacant","Countywide",0.88,0.94,1.07,19.66,26.18,0.99,0,16
"1314","White","Residential Vacant","Liberty",NA,NA,NA,NA,NA,NA,NA,0
"df_sp412","White","Residential Vacant","Monon",0.87,1.04,1.28,19.8,27.34,0.96,0,6
"df_sp413","White","Residential Vacant","Union",0.74,0.93,0.96,16.24,27.21,1,0,7
"1315","White","Residential Vacant","Big Creek",NA,NA,NA,NA,NA,NA,NA,0
"2.5%733","White","Residential Improved","Countywide",0.89,0.91,0.92,17.18,59.56,1.04,0,803
"2.5%734","White","Residential Improved","Big Creek",0.79,0.9,0.95,12.65,15.81,1.01,0,22
"df_sp414","White","Residential Improved","Cass",0.78,0.9,0.91,5.73,8.66,1,0,6
"2.5%735","White","Residential Improved","Honey Creek",0.85,0.91,1,15.18,19.23,1,0,26
"df_sp415","White","Residential Improved","Jackson",0.82,0.91,0.98,8.41,9.74,1,0,10
"2.5%736","White","Residential Improved","Liberty",0.86,0.9,0.94,17.79,35.01,1.03,0,104
"df_sp416","White","Residential Improved","Lincoln",0.61,0.91,0.98,13.66,19.91,1,0,5
"2.5%737","White","Residential Improved","Monon",0.88,0.92,0.96,19.64,53.45,1.07,0,99
"2.5%738","White","Residential Improved","Prairie",0.88,0.91,0.96,14.69,18.1,1.02,0,123
"2.5%739","White","Residential Improved","Princeton",0.86,0.9,0.94,11.21,16.4,1.03,0,27
"df_sp417","White","Residential Improved","Round Grove",0.82,0.9,0.97,8.04,11.29,1,0,6
"2.5%740","White","Residential Improved","Union",0.88,0.9,0.92,18.58,78.45,1.05,0,375
"1316","Whitley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp418","Whitley","Industrial Improved","Countywide",0.44,0.68,0.91,22.6,28.34,0.97,0,5
"1317","Whitley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp419","Whitley","Commercial Improved","Countywide",0.67,1.03,1.19,29.23,45.53,1.92,0,9
"1318","Whitley","Commercial Improved","Columbia",NA,NA,NA,NA,NA,NA,NA,0
"df_sp420","Whitley","Commercial Improved","Cleveland",0.15,1.19,1.7,35.69,60.71,2.9,0,5
"df_sp421","Whitley","Residential Vacant","Countywide",0.35,0.61,0.86,48.58,67.8,1.41,0,8
"2.5%741","Whitley","Residential Improved","Countywide",0.94,0.95,0.95,11.38,15.58,1.01,0,671
"2.5%742","Whitley","Residential Improved","Cleveland",0.88,0.95,1.03,14.02,16.83,1.01,0,41
"2.5%743","Whitley","Residential Improved","Columbia",0.94,0.95,0.96,10.89,14.72,1.01,0,338
"2.5%744","Whitley","Residential Improved","Etna Troy",0.85,0.94,0.96,10.63,14.4,0.98,0,26
"2.5%745","Whitley","Residential Improved","Jefferson",0.90975,0.94,0.99,8.13,10.7,1.03,0,26
"df_sp422","Whitley","Residential Improved","Richland",0.84,0.93,1.07,14.12,16.82,1,0,15
"2.5%746","Whitley","Residential Improved","Smith",0.92,0.95,0.96,11.14,15.04,1.01,0,95
"2.5%747","Whitley","Residential Improved","Thorncreek",0.89,0.94,0.97,14.41,21.87,1.01,0,69
"2.5%748","Whitley","Residential Improved","Union",0.92,0.95,0.97,9.1,12.79,1.01,0,50
"df_sp423","Whitley","Residential Improved","Washington",0.83,0.95,1.05,13.84,18.85,1.01,0,11
